Time;A_P1;A_P2;B;C;D;E;F
0.749640;-1.503748;-3.226027;-6.984200;-2.412529;-1.528340;-8.343629;-8.186807
0.749670;-1.627279;-1.966984;-3.596070;-1.224391;-3.596717;-9.932303;-14.596762
0.749700;-1.280300;-0.860756;-2.044711;0.398874;-4.322712;-9.559446;-24.095685
0.749730;-0.528100;0.233140;-1.401790;1.998505;-3.432342;-6.960012;-33.092415
0.749760;0.439728;1.715373;0.470786;3.523435;-1.058109;-2.448772;-30.648980
0.749790;1.036245;3.447542;1.613948;3.589913;1.401382;2.728936;-7.667420
0.749820;1.076330;3.458910;3.313086;2.579050;2.678716;6.616434;23.746760
0.749850;0.994385;2.832114;5.791361;1.738234;2.126171;7.761119;50.782309
0.749880;0.952563;2.849271;5.786611;-0.446722;0.704158;6.032134;85.286786
0.749910;0.987960;1.753258;2.484031;-3.234421;-1.259741;2.362334;127.496423
0.749940;0.707543;0.547135;-0.620166;-3.926993;-2.813235;-2.079534;148.393750
0.749970;0.493070;-0.147396;-1.898109;-3.100785;-3.115108;-4.788059;131.184569
0.750000;0.267410;-0.314890;-2.609831;-3.701760;-1.942137;-4.206781;90.767058
0.750030;-0.181247;-0.031170;-4.258373;-3.520268;-0.462843;-0.813627;48.573624
0.750060;-0.672698;0.553268;-7.483730;-0.838493;0.670424;3.189852;7.208269
0.750090;-1.002473;1.044872;-13.543837;1.364912;1.314766;6.028576;-30.933500
0.750120;-1.423465;1.371565;-20.586077;1.302735;1.849530;6.761275;-123.733567
0.750150;-2.139095;2.248812;-23.668375;2.132592;1.537164;5.146136;-302.119021
0.750180;-2.393513;3.148807;-22.430301;3.492405;1.050028;1.818640;-406.626410
0.750210;-2.294692;2.927744;-18.928837;3.424632;-0.064973;-1.496389;-315.980201
0.750240;-2.274139;1.256621;-13.029202;2.301238;-1.340564;-3.120742;-141.042564
0.750270;-2.391776;-0.066698;-4.337189;2.177599;-2.121374;-2.054183;-22.822396
0.750300;-2.192650;-0.244935;4.183540;2.041119;-1.854899;0.936235;47.124296
0.750330;-1.922500;-0.383069;10.354251;0.899144;-1.054706;4.249172;132.910177
0.750360;-1.356776;-0.126705;11.695110;-0.095069;-0.320377;6.527091;199.276072
0.750390;-0.879939;0.241060;6.923144;-0.564045;-0.108210;7.573730;220.956947
0.750420;-0.721539;0.350396;-2.465429;-1.008716;0.741705;7.019505;200.908473
0.750450;-0.581493;0.288044;-10.759861;-1.401853;1.631199;4.978686;155.069252
0.750480;-0.582732;0.312438;-15.113409;-1.246066;2.194405;2.600260;97.649282
0.750510;-0.503103;-0.097210;-15.872684;-0.986678;2.356259;0.489558;47.416257
0.750540;-0.211606;-1.158680;-13.884015;-0.898794;2.315109;-0.869141;10.344428
0.750570;-0.029750;-1.398758;-8.820869;-1.015790;1.788934;-0.897130;-9.857570
0.750600;-0.186005;-1.726566;-0.720055;-0.843322;1.184357;-0.285170;-18.348697
0.750630;-0.534211;-1.838589;10.124866;-0.279121;0.949435;-0.063623;-26.804799
0.750660;-0.743136;-1.074904;20.549156;0.242207;0.907178;-0.547679;-29.818055
0.750690;-1.303370;-0.357873;26.741797;1.195550;0.581277;-1.675014;-27.336305
0.750720;-2.138989;-0.027261;26.420010;2.856369;0.238229;-2.960541;-31.639476
0.750750;-2.488292;-0.126401;20.639488;4.054764;-0.027970;-3.106587;-51.395015
0.750780;-2.270013;-0.151871;11.324292;4.864611;-0.125471;-2.913755;-81.872074
0.750810;-1.848545;-0.227626;1.887573;5.253560;0.488810;-3.834803;-120.395534
0.750840;-1.604148;-0.699731;-5.429572;4.633406;1.606123;-5.313368;-148.061820
0.750870;-0.985759;-0.731939;-10.163272;2.709438;2.534766;-5.456359;-128.962749
0.750900;-0.254446;-1.026132;-12.258028;0.546039;3.111468;-5.200801;-68.773207
0.750930;0.147668;-1.380937;-11.223019;-1.600529;3.157502;-5.586033;-2.602215
0.750960;0.473376;-1.395682;-7.541761;-3.749371;3.085344;-4.992976;54.967663
0.750990;1.135971;-0.672898;-3.961084;-5.390458;2.696893;-3.452707;88.460808
0.751020;1.958817;-0.754345;-2.584326;-5.979613;0.980875;-2.384516;94.624723
0.751050;2.646961;-0.642807;-3.165999;-5.384776;-0.888199;-1.391769;94.171360
0.751080;3.052090;0.853190;-4.242463;-4.011943;-1.978504;0.208239;91.588812
0.751110;3.375336;2.745780;-4.732498;-2.194679;-1.916009;1.191482;68.474941
0.751140;3.549628;3.454007;-3.294928;0.521637;-0.680584;0.966504;23.606357
0.751170;3.161605;2.831544;1.073567;3.012122;1.089989;0.372128;-19.240127
0.751200;2.706810;2.300976;7.049687;4.639728;2.574854;-0.602630;-48.830303
0.751230;2.617039;1.419216;11.214504;5.612264;3.189329;-2.282816;-71.566692
0.751260;2.522308;-1.110153;11.920710;5.934353;3.390905;-4.004855;-88.540717
0.751290;2.060230;-3.648735;9.272246;4.999828;3.254202;-5.160196;-87.450281
0.751320;1.522765;-5.073817;3.755495;3.522238;2.519189;-5.297218;-62.977134
0.751350;1.378348;-5.029801;-4.932918;1.796281;1.064248;-4.557967;-23.450488
0.751380;1.694214;-4.165640;-14.285054;0.349480;-0.586037;-3.039798;21.403346
0.751410;1.763909;-2.857481;-21.911575;-0.303372;-1.810894;-1.042032;61.415705
0.751440;1.485418;-0.771227;-26.446828;-0.533717;-2.337364;1.734630;87.270952
0.751470;1.378158;2.011945;-26.265458;-1.249348;-2.145478;4.390858;89.602585
0.751500;1.397324;4.425710;-20.386326;-2.237381;-2.376964;6.071030;70.412817
0.751530;0.940645;4.706737;-11.302160;-3.139637;-5.646656;7.306265;39.573519
0.751560;0.616680;4.351157;-2.541194;-4.528569;-15.844662;7.537097;5.726962
0.751590;0.704757;3.913477;5.327536;-5.462397;-28.920693;6.648381;-29.647410
0.751620;1.027885;2.139380;11.919733;-5.690780;-32.929839;4.980092;-55.469787
0.751650;1.372088;-0.037419;15.016220;-4.751900;-20.783641;3.527040;-61.377462
0.751680;1.637085;-1.103439;14.307423;-2.707039;4.542352;2.383132;-48.300462
0.751710;1.757351;-1.452329;11.065905;-0.187368;34.859106;1.327354;-37.494551
0.751740;1.904646;-2.203283;6.942924;2.548679;57.874484;0.665817;-35.623580
0.751770;1.914781;-1.955557;3.174506;4.973885;65.501610;0.617249;-25.693407
0.751800;1.665733;-0.526682;0.169654;5.921931;55.757272;0.923461;-17.282580
0.751830;1.388783;0.678149;-2.487584;5.417528;30.235381;0.852251;-11.816379
0.751860;1.259121;2.119720;-4.897931;3.654444;-4.230045;0.612729;7.390687
0.751890;1.252803;3.230194;-7.115267;0.493647;-39.715741;0.864832;38.329383
0.751920;1.260187;3.213323;-8.923994;-2.398978;-65.751467;1.545500;59.072641
0.751950;1.374280;1.977089;-10.117749;-3.678241;-70.372043;2.502701;65.205252
0.751980;1.316488;0.322769;-10.560053;-4.234189;-49.877488;3.820869;64.404357
0.752010;0.944918;-0.947473;-10.199335;-4.372382;-11.372717;5.092621;46.808632
0.752040;0.136756;-1.573230;-8.219018;-3.117144;30.147529;5.977668;9.971085
0.752070;-0.530245;-1.358816;-3.918165;-1.327313;59.591565;6.292780;-15.413463
0.752100;-1.361104;-0.794688;2.009892;-0.422244;69.179823;5.529688;-22.792347
0.752130;-1.775875;0.003501;8.469353;-0.766148;58.628719;4.037613;-21.278207
0.752160;-2.516801;0.873706;14.208893;-1.000482;32.002970;2.144062;-5.894330
0.752190;-2.925524;1.736883;18.348856;-0.827065;-0.836392;-0.425977;-0.199786
0.752220;-2.629968;2.651933;20.238413;-1.329528;-29.161293;-2.907720;-7.666735
0.752250;-1.361076;3.580114;19.256639;-1.666476;-43.816579;-4.613343;-13.587945
0.752280;-0.151774;3.544653;15.768979;-0.490361;-43.482356;-5.354228;-14.024908
0.752310;0.900492;2.311932;10.874094;1.035890;-31.122906;-4.578426;-7.193876
0.752340;1.894310;0.503082;5.506236;1.962050;-13.345300;-2.155585;6.187292
0.752370;2.367726;-1.605718;-0.129523;2.531336;1.704262;0.813926;19.223280
0.752400;1.855774;-3.462494;-4.626694;2.674266;8.267356;3.017585;33.016636
0.752430;0.474712;-4.122396;-7.514840;1.790630;6.480607;4.730178;39.068591
0.752460;-1.195943;-3.811928;-8.737482;0.189082;-0.922159;5.555687;37.385355
0.752490;-2.578917;-3.087195;-8.212847;-1.509996;-9.030382;4.752047;31.258485
0.752520;-3.890471;-1.682495;-5.985699;-2.377852;-13.586347;2.797517;17.639825
0.752550;-4.473078;0.007343;-2.636052;-3.293792;-10.895657;0.536702;7.120809
0.752580;-4.103029;1.267998;1.531848;-3.576143;-1.464842;-1.620087;1.753356
0.752610;-2.831211;2.256919;5.724931;-2.896744;10.556981;-3.286054;4.195709
0.752640;-1.512156;2.547118;9.371959;-1.467181;19.167060;-4.050446;7.661215
0.752670;-0.237435;1.665623;10.893984;-0.240778;20.762886;-3.535391;4.030937
0.752700;0.989676;0.360417;10.682521;1.115440;14.232153;-2.328624;-0.691632
0.752730;1.813667;-0.882708;9.055292;2.070879;1.431498;-0.582731;0.233232
0.752760;1.722151;-1.649307;6.653550;2.268435;-13.305023;1.333361;1.747797
0.752790;0.988084;-1.953658;3.633862;1.760744;-26.325828;2.998067;-3.930491
0.752820;0.271757;-1.794527;0.679282;1.083404;-38.390063;3.930422;-17.701960
0.752850;-0.541713;-1.182012;-1.767228;0.122166;-49.594665;3.671169;-32.348053
0.752880;-1.259044;-0.127451;-3.459523;-0.574802;-59.568454;2.709774;-41.002229
0.752910;-1.843691;0.695840;-4.241640;-1.009019;-59.989705;1.295984;-43.264325
0.752940;-2.017364;1.167808;-4.421891;-1.191050;-37.622237;-0.243210;-39.514632
0.752970;-1.923111;0.709329;-4.443555;-1.096058;6.959200;-1.537841;-25.579764
0.753000;-1.498879;-0.175428;-4.415356;-0.590282;56.384616;-1.992689;-4.115449
0.753030;-1.021740;-1.305225;-4.591906;-0.089412;93.487520;-1.298333;9.475440
0.753060;-0.654640;-2.895288;-5.239780;0.327853;106.279945;0.021442;12.978830
0.753090;-0.424514;-4.190151;-6.153211;0.280851;90.631019;1.526431;17.035886
0.753120;-0.374805;-4.498947;-6.661113;0.158476;50.642771;2.747466;24.049718
0.753150;-1.031498;-3.793638;-6.732142;0.720999;-2.688620;2.984775;28.134251
0.753180;-1.682061;-2.139338;-6.622705;1.027761;-55.737088;2.143135;25.014511
0.753210;-2.051811;-0.140442;-5.747465;1.227762;-92.397075;0.609186;17.125069
0.753240;-2.363542;1.705128;-4.189513;1.693208;-100.025685;-1.171884;9.766444
0.753270;-2.106861;2.864263;-2.291556;2.706254;-75.196910;-2.865316;4.112525
0.753300;-0.740293;3.171194;-0.404622;3.830038;-25.559113;-3.978104;-0.721826
0.753330;1.061147;2.298297;1.594778;4.267792;30.102249;-4.418299;-6.086204
0.753360;2.366865;0.919337;3.354712;3.850577;72.749952;-3.745552;-13.573193
0.753390;3.100453;-0.510197;4.691970;2.954033;88.518444;-2.549885;-17.140480
0.753420;3.298034;-2.252375;4.970894;1.360634;75.889032;-1.632682;-17.245576
0.753450;2.695332;-3.475805;4.115234;-0.480942;45.284951;-1.356206;-18.135975
0.753480;0.967789;-3.572090;2.337481;-2.049285;9.873670;-1.532445;-20.000530
0.753510;-0.925008;-2.763951;-0.017221;-2.655306;-19.155926;-2.782721;-20.489105
0.753540;-2.291105;-1.863473;-2.958542;-2.277334;-32.489910;-4.571229;-19.506385
0.753570;-2.868504;-0.641476;-5.952780;-1.636591;-28.987954;-6.148184;-16.565819
0.753600;-2.373159;0.647360;-8.161273;-0.741078;-18.086690;-7.011426;-9.726055
0.753630;-0.840868;1.201251;-9.156386;0.149367;-11.966342;-6.861172;7.477954
0.753660;0.749660;0.635230;-8.603342;1.089717;-12.532424;-5.754872;25.810444
0.753690;1.936116;-0.373949;-6.217548;1.372619;-16.665564;-4.348829;33.089838
0.753720;2.206369;-1.543769;-2.022953;1.387303;-23.083290;-3.186276;30.190965
0.753750;1.902403;-2.769624;2.982619;1.443732;-28.136115;-2.710737;19.379824
0.753780;0.855017;-3.727891;7.599615;1.436084;-25.283676;-2.789110;3.545215
0.753810;-0.408472;-4.167791;11.270568;1.364013;-10.655085;-3.737698;-24.139636
0.753840;-1.366370;-3.920307;13.749133;1.993110;12.261288;-4.801596;-63.418734
0.753870;-1.428604;-2.627181;14.106539;2.473812;33.515107;-5.165977;-99.668327
0.753900;-0.540997;-1.030383;12.388272;2.671070;45.401657;-4.905804;-116.163921
0.753930;1.114934;0.552327;8.655171;2.040373;46.836726;-3.992447;-98.449260
0.753960;2.713048;1.781647;3.685335;1.056257;38.103565;-2.593620;-55.329197
0.753990;3.816826;2.000249;-1.849942;-0.696385;20.236712;-1.209524;-1.483153
0.754020;4.534693;1.410986;-6.185822;-3.010661;-2.042283;-0.346423;51.414060
0.754050;4.312962;0.075841;-8.415625;-4.718859;-22.980444;-0.082879;86.680360
0.754080;2.786813;-1.218779;-8.032245;-5.550198;-38.759025;0.019475;97.654686
0.754110;0.794014;-2.254734;-4.852609;-5.674866;-46.940545;-0.212267;88.026277
0.754140;-1.009863;-2.819700;0.098462;-4.935440;-47.657967;-0.706859;60.169503
0.754170;-2.652270;-2.994482;4.886702;-3.364568;-39.435642;-1.036163;19.681972
0.754200;-3.523941;-2.585304;7.874704;-1.811986;-22.097699;-1.070391;-23.547400
0.754230;-3.659054;-1.624945;7.514048;-0.318379;0.030968;-1.181379;-45.307972
0.754260;-2.783501;-0.444570;2.723421;0.924947;21.664925;-1.435071;-40.094082
0.754290;-1.290361;0.689097;-5.255733;1.635851;37.984978;-1.142640;-13.579257
0.754320;0.457591;1.868036;-13.837038;1.810464;45.043031;-0.585700;26.700185
0.754350;1.940236;2.816302;-20.157755;1.959568;41.348356;-0.324283;59.029015
0.754380;2.770906;3.306872;-21.752841;1.988840;27.640589;0.089847;68.499336
0.754410;2.696785;2.762537;-17.498215;2.063577;8.191586;0.628672;48.231969
0.754440;1.958281;2.185272;-9.512605;1.922231;-11.566846;0.673806;2.159919
0.754470;0.513104;1.299502;-0.205545;1.465851;-27.774203;0.648598;-44.156952
0.754500;-0.668719;0.740947;7.608485;0.932388;-37.287898;0.392916;-68.732594
0.754530;-1.773127;1.379559;11.314825;0.486276;-37.726515;0.076657;-69.516632
0.754560;-2.260392;2.116804;9.389584;-0.474905;-28.556310;0.210729;-54.732802
0.754590;-2.136489;2.125544;2.660334;-1.372476;-14.280612;0.366087;-20.249056
0.754620;-1.483376;1.864951;-5.968898;-1.774684;-0.428831;0.362391;19.401911
0.754650;-0.768388;1.622711;-12.987695;-1.554105;10.189202;0.599504;40.120514
0.754680;-0.055018;1.698558;-15.800635;-1.490194;16.331383;1.119329;47.367958
0.754710;0.139358;1.534437;-13.182202;-1.297979;17.102460;0.929084;44.849219
0.754740;-0.206864;1.564720;-6.270623;-0.826434;14.429085;0.603772;28.655937
0.754770;-1.158449;1.595492;1.519446;-0.168954;11.071235;1.218117;-2.849728
0.754800;-2.474360;1.356993;5.910548;0.561774;8.419299;1.810166;-32.071717
0.754830;-3.495887;1.726743;5.231470;1.274261;6.761109;2.069615;-45.061973
0.754860;-3.827129;2.325111;1.028849;1.884536;7.358798;2.670514;-35.612154
0.754890;-3.565477;2.081103;-4.700861;2.060409;8.535969;3.818750;-5.599756
0.754920;-2.878231;1.178195;-9.773031;1.639944;7.503205;4.512737;28.022665
0.754950;-1.945119;0.402808;-11.356733;0.828131;3.545610;4.036331;50.239185
0.754980;-0.731655;-0.521435;-8.250517;-0.410305;-1.824628;3.163587;65.504097
0.755010;0.304697;-1.390201;-1.268203;-1.928140;-7.326170;2.030221;72.616976
0.755040;0.762082;-1.755753;5.934433;-3.220317;-11.758737;0.047847;69.264112
0.755070;0.573016;-1.683936;10.909996;-3.979822;-14.118824;-3.226862;55.016275
0.755100;0.213694;-1.234992;12.364671;-3.962825;-11.742775;-7.080167;29.835546
0.755130;-0.679743;-0.763085;10.214820;-3.380281;-4.788076;-6.223763;11.222982
0.755160;-1.513862;-0.514703;5.460168;-2.045815;4.216790;0.763539;2.017146
0.755190;-1.896072;-0.091465;0.531230;-0.391319;13.380909;5.358632;-10.222272
0.755220;-1.167400;0.241598;-1.995473;1.326826;19.674258;7.089571;-28.529513
0.755250;0.006888;0.538246;-1.892589;2.185829;20.837536;11.699623;-43.398773
0.755280;0.596170;0.653172;0.106748;2.389024;16.432774;13.951053;-58.411670
0.755310;1.247447;0.476347;2.634917;1.814349;8.361943;9.817691;-67.067201
0.755340;2.176343;0.140135;4.456958;0.563242;-1.769599;4.888106;-65.406071
0.755370;2.193283;-0.984767;4.929046;-0.618813;-11.681758;2.247376;-58.844708
0.755400;1.231177;-2.390864;3.895343;-0.715486;-18.822700;0.579295;-47.051688
0.755430;0.722530;-3.522581;2.032279;-0.948969;-22.421511;-0.722255;-24.804682
0.755460;0.214081;-4.252163;0.483655;-1.220865;-22.317786;-0.528919;0.644130
0.755490;-0.776058;-4.605201;-0.248511;-0.755933;-18.319318;2.230545;16.604752
0.755520;-1.424143;-4.203250;0.240495;0.290554;-11.404920;5.614803;28.459223
0.755550;-1.498635;-3.254675;1.469987;1.064853;-3.795170;5.582325;45.894627
0.755580;-1.010270;-1.458614;2.805692;1.553394;3.349561;5.145645;59.763784
0.755610;-0.387946;0.436551;3.764341;1.782738;9.120596;5.746046;62.780236
0.755640;0.447219;1.861222;4.010993;1.731746;12.184278;-1.278719;57.375466
0.755670;1.438684;2.811719;3.382441;0.974744;12.130835;-8.460685;41.306730
0.755700;2.316240;3.329920;2.008956;0.230469;10.379148;-0.122532;24.750334
0.755730;2.606255;2.681572;0.835984;-0.006545;7.372552;6.508615;11.594499
0.755760;2.835590;0.818574;0.194342;0.322423;2.866722;0.140036;-15.460780
0.755790;2.551094;-1.656252;-0.154927;0.966985;-2.199740;1.415327;-53.421028
0.755820;1.372421;-3.666054;0.159601;2.029453;-7.088346;8.963737;-80.245867
0.755850;0.077991;-5.322709;0.876790;3.125071;-10.959425;4.649460;-90.827528
0.755880;-0.501437;-6.207743;1.577913;3.696072;-13.176517;-1.445176;-96.421296
0.755910;-0.688911;-5.965659;2.164732;3.830166;-13.124850;-0.273059;-94.891720
0.755940;-0.508872;-4.359259;2.495157;3.357703;-10.969311;-1.397622;-71.896752
0.755970;-0.231313;-2.038917;2.500230;1.917439;-7.612902;-10.610569;-32.120298
0.756000;0.027906;0.557395;2.467196;-0.188117;-3.316938;-12.541304;10.078416
0.756030;0.494161;3.258306;2.554793;-1.797264;1.227554;3.571023;51.108342
0.756060;0.879196;5.056759;2.485893;-2.873655;5.661104;14.277236;81.443809
0.756090;0.952964;5.638615;2.273474;-3.349245;9.541061;7.351452;93.391322
0.756120;0.825368;4.808893;2.079469;-3.194900;12.334977;8.257065;87.943968
0.756150;0.278683;2.295597;1.805919;-2.543739;13.687655;14.391705;63.684250
0.756180;-0.304079;-1.152941;1.093978;-1.587821;13.215990;-4.264026;36.742537
0.756210;-0.803119;-4.111158;0.231467;-0.441949;10.972812;-22.482907;22.398826
0.756240;-1.152072;-5.628255;-0.564625;0.556273;7.417730;-14.766049;8.468135
0.756270;-1.309888;-6.060792;-1.159396;1.281359;3.002999;-7.103496;-13.524174
0.756300;-0.463682;-5.440641;-1.742604;1.804996;-1.586768;-13.278402;-25.230574
0.756330;0.822835;-3.227601;-1.897670;2.166021;-5.529470;-9.728637;-21.701044
0.756360;1.236511;-0.161926;-1.453962;2.106300;-7.816655;2.709127;-17.791579
0.756390;2.715413;2.527415;-0.746121;2.131562;-8.338778;4.041785;-8.986239
0.756420;3.969484;4.430087;0.133247;1.963905;-7.292907;-3.485693;1.720453
0.756450;3.872828;5.614152;1.288360;1.201147;-4.507423;-7.585641;-11.168626
0.756480;2.827699;5.010310;2.280691;0.310683;0.154754;-2.261258;-43.641306
0.756510;1.662084;3.137400;2.871368;-0.621830;5.088229;-2.472501;-78.834599
0.756540;0.352060;0.558815;3.221074;-1.870942;9.215185;-9.799197;-112.214305
0.756570;-1.563159;-1.673198;3.395702;-3.180584;12.310916;-5.759557;-122.738689
0.756600;-4.081013;-3.331120;3.021121;-3.900444;14.137051;6.556901;-89.678423
0.756630;-4.308252;-3.708334;2.094067;-4.146988;13.137195;4.819623;-25.857546
0.756660;-6.039942;-2.972236;0.845349;-3.416412;8.890935;-2.081107;43.473295
0.756690;-4.930026;-1.412310;-0.458546;-1.820487;3.092826;1.385125;106.917796
0.756720;-3.667439;0.778877;-1.395732;0.399539;-2.656278;-0.961066;149.365593
0.756750;-1.688271;3.011788;-1.965053;2.431726;-7.696532;-13.647815;159.433022
0.756780;0.427724;4.405169;-1.864836;4.178761;-11.178007;-19.316067;141.919692
0.756810;3.051878;5.039949;-0.916987;5.298930;-11.843372;-10.148853;105.437142
0.756840;3.113134;4.694140;0.397952;5.480090;-10.378914;-1.165317;55.953907
0.756870;3.349933;3.049754;1.596630;4.817045;-7.582964;-3.614746;11.490314
0.756900;3.220582;0.615428;2.615720;3.922487;-3.914271;-3.018930;-24.322601
0.756930;1.213571;-1.855333;3.286929;2.542713;-0.266718;6.566248;-68.277429
0.756960;-0.949772;-3.629714;3.167209;1.218652;2.341762;7.387735;-102.175523
0.756990;-1.937055;-4.436172;2.476356;-0.035847;4.273667;-1.087579;-109.135704
0.757020;-3.488578;-4.295927;1.490688;-1.093237;5.017404;-1.472563;-103.651094
0.757050;-3.205675;-3.364467;0.317719;-1.940006;4.232502;3.562574;-96.416335
0.757080;-2.411764;-1.982240;-0.747954;-2.105446;2.514330;1.056871;-81.313293
0.757110;-2.132953;-0.539504;-1.860460;-2.022670;0.581310;-3.655374;-48.837815
0.757140;-0.479314;0.973199;-2.882337;-2.002653;-1.761489;-0.140402;0.461521
0.757170;0.474608;2.220624;-3.430883;-1.766982;-4.384720;4.997191;46.534988
